race_id,car_no,raw_finish_position,finish_status_detail,exception_name_from_html,exception_margin,exception_agari,exception_decision,exception_sb,exception_comment
7120250529030008,5,失,disqualified,河村雅章,,,,,
7120250529030009,3,落,crash,三浦貴大,,,,,
8420230408010006,2,落,crash,五反田豊和,,,,,
8420230408020001,6,失,disqualified,小田桐義継,,,,,
8420230408020003,6,失,disqualified,内海雅夫,,,,,
8420230416010008,7,落,crash,佐々木浩三,,,,,
8420230422020003,2,失,disqualified,永澤剛,,,,,競勝ち一杯
8420230422030001,4,落,crash,上吹越直樹,,,,,単騎で落車
8420230422030001,8,落,crash,甲斐康昭,,,,,乗上げ落車
8420230422030001,9,落,crash,加藤圭一,,,,,踏遅れ落車
8420230422030001,5,失,disqualified,伊藤健詞,,,,,前任せ一緒
8420230422030011,1,落,crash,平原康多,,,,S,乗上げ落車
8420230422030011,5,落,crash,木暮安由,,,,,乗上げ落車
8420230422030011,6,落,crash,山口敦也,,,,,３番手落車
8420230422030011,7,落,crash,松浦悠士,,,,,内併走落車
8420230422030011,9,落,crash,吉田拓矢,,,,,外併走落車
8420230422040008,1,欠,absent,山口敦也,,,,,
8420230501020004,2,落,crash,會田正一,,,,,
8420230501030004,2,欠,absent,浅見隼,,,,,
8420230501030006,3,落,crash,南円佳,,,,,
8420230518010007,7,失,disqualified,大澤雄大,,,,,前が捌かれ
8420230518010010,2,落,crash,嶋田誠也,,,,,３半絡み落
8420230518020008,4,落,crash,江守昇,,,,,３半接触落
8420230518020011,1,落,crash,吉澤純平,,,,,接触し落車
8420230518020011,3,落,crash,太田竜馬,,,,S,乗上げ落車
8420230518020011,5,落,crash,佐藤和也,,,,,接触し落車
8420230518020011,7,失,disqualified,成田和也,,,,,斜行し２失
8420230604010002,6,失,disqualified,鈴木咲香,,,,,
8420230604010003,2,落,crash,屋良朝春,,,,,
8420230604010003,4,落,crash,小林裕一朗,,,,,
8420230604010003,5,落,crash,原田礼,,,,,
8420230604010003,6,落,crash,伊藤大理,,,,S,
8420230604030001,5,欠,absent,宮本杏夏,,,,,
8420230625010006,2,落,crash,川本隆史,,,,,
8420230625020001,1,失,disqualified,宮原英司,,,,,
8420230706020010,1,落,crash,合志正臣,,,,S,絡んで落車
8420230706020010,7,落,crash,藤原悠斗,,,,,接触し落車
8420230706020010,2,失,disqualified,北野良栄,,,,,斜行し２失
8420230706030006,5,落,crash,松尾玄太,,,,,
8420230706030006,6,失,disqualified,藤田洋平,,,,S,
8420230722010005,4,落,crash,堀内昇,,,,,
8420230722020006,5,落,crash,福田滉,,,,,
8420230722020007,5,落,crash,五十嵐綾,,,,,
8420230722020007,3,失,disqualified,小原将通,,,,,
8420230722030005,4,落,crash,望月裕一郎,,,,,
8420230811010007,6,落,crash,三宅愛梨,,,,,
8420230920010004,2,失,disqualified,櫻井利之,,,,,
8420230928010007,2,落,crash,二條祐也,,,,,
8420230928010007,4,落,crash,田上晃也,,,,,
8420231003020001,1,落,crash,大崎龍一郎,,,,,
8420231003020001,3,落,crash,森下忠夫,,,,,
8420231003020001,4,故,accident_finish,大田啓介,,,,,
8420231010010001,1,失,disqualified,山崎功也,,,,S,
8420231010020010,5,失,disqualified,菅谷隆司,,,,,
8420231010030004,5,落,crash,高尾剛文,,,,,
8420231015030001,7,落,crash,三好陽一,,,,,
8420231015030001,3,失,disqualified,竹内真一,,,,S,
8420231026020008,2,落,crash,須藤悟,,,,S,前に乗上げ
8420231026020008,3,落,crash,江守昇,,,,,前に乗上げ
8420231026020008,5,落,crash,東龍之介,,,,,外競不注意
8420231026020008,7,落,crash,佐々木則幸,,,,,煽受け乗上
8420231026030004,2,失,disqualified,伊藤成紀,,,,,
8420231026030004,5,故,accident_finish,高橋秀吉,,,,,
8420240302020002,5,欠,absent,長田彰人,,,,,
8420240302020005,4,落,crash,會田正一,,,,,
8420240308030001,6,失,disqualified,渡辺ゆかり,,,,,
8420240322010006,4,落,crash,井寺亮太,,,,,乗上げ落車
8420240322010006,5,落,crash,高田大輔,,,,,接触し落車
8420240322020002,6,失,disqualified,高本旭,,,,,半端粘って
8420240322020005,3,落,crash,齋藤仁,,,,,接触し落車
8420240328010008,6,落,crash,加藤圭一,,,,,２角乗上げ
8420240328010008,8,落,crash,小林弘和,,,,,飛び付かれ
8420240328010008,3,失,disqualified,板垣昴,,,,,飛付き押上
8420240328010009,8,故,accident_finish,小笠原昭太,,,,,離れ降接触
8420240328010010,1,失,disqualified,湊聖二,,,,S,外線内進入
8420240328020003,4,故,accident_finish,滝本泰行,,,,,内締め接触
8420240328030007,6,落,crash,原真司,,,,,鐘過接触し
8420240328040001,1,故,accident_finish,小島歩,,,,,
8420240409020003,4,失,disqualified,長谷川辰徳,,,,,
8420240409030004,4,落,crash,丸林駿太,,,,,
8420240409030004,3,失,disqualified,龍野琳太郎,,,,B,
8420240416010007,5,落,crash,川添輝彦,,,,,
8420240511020006,1,落,crash,久田裕也,,,,,１半妨受け
8420240511020006,7,失,disqualified,坂口晃輔,,,,,牽制斜行し
8420240511030003,4,落,crash,田中陽平,,,,,切替え接触
8420240511030003,5,落,crash,畝木聖,,,,,鐘過自ら落
8420240511030004,5,失,disqualified,橋本智昭,,,,,直線外斜行
8420240511030008,8,落,crash,上野雅彦,,,,S,ＨＳ妨受け
8420240511030008,1,失,disqualified,佐々木悠葵,,,,,捲切も押圧
8420240519030001,5,落,crash,金辺雄介,,,,,
8420240519030001,7,落,crash,近藤直幹,,,,,
8420240519030001,4,失,disqualified,吉田悟,,,,,
8420240526020002,5,落,crash,郡英治,,,,,４角接触落
8420240526020011,1,失,disqualified,鈴木裕,,,,,中村抜けず
8420240604020005,2,落,crash,竹元健竜,,,,,
8420240604020005,5,落,crash,手島志誠,,,,,
8420240604020005,7,落,crash,秋永昂人,,,,,
8420240604030001,7,欠,absent,野崎菜美,,,,,
8420240627030006,7,欠,absent,多田晃紀,,,,,
8420240731010001,4,欠,absent,真崎章徳,,,,,
8420240731020001,6,失,disqualified,長谷川辰徳,,,,,
8420240731020004,3,欠,absent,米丸俊成,,,,,
8420240816010003,5,失,disqualified,田村裕也,,,,S,
8420240816010005,7,失,disqualified,阿部英斗,,,,,
8420240816020005,2,落,crash,岡田浩太,,,,,
8420240816020005,4,落,crash,小山峻汰,,,,S,
8420240827020009,3,落,crash,大久保直也,,,,S,半端落車し
8420240910020006,4,落,crash,小林潤二,,,,,突込挟まれ
8420240910020011,2,落,crash,星野洋輝,,,,,併踏も妨受
8420240910020011,4,失,disqualified,岡田征陽,,,,,牽制斜行し
8420240910030001,5,欠,absent,宗景祐樹,,,,,
8420241017030002,6,失,disqualified,下田和美,,,,,
8420241024010005,1,落,crash,鳥海創,,,,,
8420241024010005,2,落,crash,寺林正秋,,,,,
8420241024010005,5,失,disqualified,高田大輔,,,,,
8420241024030004,3,欠,absent,立花昌也,,,,,
8420241024030007,7,落,crash,屋良朝春,,,,,
8420241024030007,1,失,disqualified,武藤篤弘,,,,,
8420241105010005,2,落,crash,佐方良行,,,,,競合い落車
8420241105010005,6,失,disqualified,肥後尚己,,,,,番手奪離れ
8420241105010012,7,落,crash,松本秀之介,,,,,鐘３半落車
8420241105010012,1,失,disqualified,吉澤純平,,,,,接触し失速
8420241105020009,3,欠,absent,坂本亮馬,,,,,当日欠場
8420241105020010,7,落,crash,鈴木竜士,,,,,鐘３半落車
8420241230010008,3,落,crash,久保田泰弘,,,,,
8420241230010008,7,落,crash,渡口勝成,,,,,
8420241230020003,5,欠,absent,屋良朝春,,,,,当日欠場
8420241230030004,1,欠,absent,枠元一葵,,,,,
8420250313010007,2,欠,absent,藤井準也,,,,,
8420250313030001,4,欠,absent,赤星俊光,,,,,
8420250313030001,7,失,disqualified,幸津博,,,,,
8420250319010001,5,欠,absent,川添輝彦,,,,,
8420250319020002,5,落,crash,甲斐下智,,,,,
8420250319020003,1,落,crash,中村翔平,,,,,
8420250319030004,1,欠,absent,金野俊秋,,,,,
8420250329020002,1,欠,absent,山城光央,,,,,
8420250329030006,7,落,crash,小磯知也,,,,S,
8420250329030009,1,落,crash,萱島大介,,,,,
8420250329030009,3,落,crash,荻野哲,,,,,
8420250329030009,4,失,disqualified,木村貴宏,,,,S,
8420250410010001,2,落,crash,阿部大樹,,,,,落車乗上げ
8420250410010001,8,落,crash,内山貴裕,,,,,接触し落車
8420250410010010,6,落,crash,武田憲祐,,,,,２角で落車
8420250410020007,2,落,crash,伊藤颯馬,,,,,赤板前接触
8420250410020010,9,故,accident_finish,青柳靖起,,,,,捲り牽制受
8420250410020011,7,欠,absent,新山響平,,,,,当日欠場
8420250410040001,2,落,crash,谷口明正,,,,,
8420250505010005,6,落,crash,前川大輔,,,,,落車巻込れ
8420250505010005,7,落,crash,良永浩一,,,,,絡まれ落車
8420250520030006,7,故,accident_finish,佐々木和紀,,,,,
8420250601020003,5,失,disqualified,落合豊,,,,,
8420250601020004,3,落,crash,渡邊秀明,,,,,
8420250601020004,7,失,disqualified,松尾正人,,,,,
8420250622020007,2,落,crash,野崎将史,,,,,
8420250704010003,3,落,crash,一ノ瀬貴将,,,,,
8420250704010007,3,失,disqualified,菱田浩二,,,,,
8420250803020006,3,落,crash,塚本瑠羽,,,,,
8420250803030003,1,落,crash,安東英博,,,,,
8420250901010004,2,失,disqualified,喜納隆志,,,,,接触し落車
8420250901010009,1,落,crash,阪本和也,,,,S,絡まれ落車
8420250901010011,7,欠,absent,黒瀬浩太郎,,,,,当日欠場
8420250908010001,3,失,disqualified,友永龍介,,,,SB,
8420250908010003,4,落,crash,細田純平,,,,,
8420250908010003,7,落,crash,屋宜浩二,,,,,
8420250908010003,5,失,disqualified,亀井道佳,,,,,
8420250914020007,4,失,disqualified,原清孝,,,,,
8420251002020002,1,欠,absent,高橋明久,,,,,当日欠場し
8420251002020002,5,落,crash,関智晴,,,,,絡まれ落車
8420251002020002,7,失,disqualified,川又裕樹,,,,,競負け落車
8420251111010002,5,失,disqualified,奥原亨,,,,,過失で落車
8420251111020007,2,欠,absent,道場晃規,,,,,当日欠場
8420251111020012,4,落,crash,小原丈一郎,,,,,打鐘前落車
8420251111020012,7,落,crash,松岡貴久,,,,,打鐘前落車
8420251226020005,4,失,disqualified,檀雄二,,,,,
8420260118020003,4,失,disqualified,上田学,,,,,
8420260309010001,2,落,crash,伊豆田浩人,,,,,
8420260309010001,4,失,disqualified,宗景祐樹,,,,,
8420260309020005,4,落,crash,蓮井祐輝,,,,,
8420260319010005,4,欠,absent,下野義城,,,,,
8420260319010007,2,落,crash,越智展孝,,,,,
8420260319010007,7,落,crash,牛田樹希斗,,,,,
8420260319020008,4,落,crash,坂本晃輝,,,,,
8420260319030005,2,落,crash,小川巧,,,,S,
8420260319030005,5,落,crash,三浦靖,,,,,
8420260402010004,6,失,disqualified,濱田昭一郎,,,,,
8420260402020007,4,失,disqualified,里見恒平,,,,,
8420260418020004,2,失,disqualified,松川高大,,,,,蛇行で失格
8420260418020012,3,落,crash,竹内智彦,,,,,落車棄権し
8420260418030008,5,落,crash,大川龍二,,,,,落車し棄権
8420260418030008,6,落,crash,小島歩,,,,,落車し棄権
8420260418030010,7,落,crash,山田英明,,,,,落車し棄権
8420260418030012,3,落,crash,小倉竜二,,,,,落車し棄権
8420260513020006,6,失,disqualified,山本貴章,,,,,
8420260523010002,1,落,crash,山形一気,,,,,挟まれ落車
8420260612010001,6,失,disqualified,三登誉哲,,,,,
8420260621030001,7,欠,absent,川田ひな,,,,,
8420260621030005,1,,unknown_exception,細中翔太,,,,,
8420260621030005,2,,unknown_exception,近藤範昌,,,,,
8420260621030005,3,,unknown_exception,立石拓也,,,,,
8420260621030005,4,,unknown_exception,伊藤大彦,,,,,
8420260621030005,6,,unknown_exception,堀越翔己,,,,,
8420260621030005,7,,unknown_exception,照屋将貴,,,,,
8420260621030005,5,欠,absent,冨尾享平,,,,,
6120230220010004,2,欠,absent,和泉尚吾,,,,,当日に欠場
6120230220010006,6,欠,absent,山口真未,,,,,当日に欠場
6120230220010010,1,落,crash,貴志修己,,,,,捲上げ落車
6120230220020009,2,落,crash,大崎飛雄馬,,,,,２角で接触
6120230220030003,1,落,crash,坂本晃輝,,,,,
6120230220030003,3,落,crash,小酒大勇,,,,,
6120230220030003,7,落,crash,原井博斗,,,,,
6120230304010003,6,落,crash,中野良,,,,,Ｈ過ぎ追突
6120230304010003,2,失,disqualified,坂本昌宏,,,,,押上げ転倒
6120230304020012,4,落,crash,石塚孝幸,,,,,４角で追突
6120230304020012,7,落,crash,松岡貴久,,,,,牽制し接触
6120230326020011,2,落,crash,塚本大樹,,,,,競負４角落
6120230326030001,5,落,crash,吉田篤史,,,,,直線で接触
6120230326030004,2,失,disqualified,中村一将,,,,B,鐘３カマシ
6120230326030007,1,落,crash,堀内俊介,,,,B,逃げ直接触
6120230326030007,9,落,crash,戸田洋平,,,,,切替内突触
6120230326030011,4,落,crash,五日市誠,,,,,離れ４角触
6120230326030011,3,失,disqualified,稲川翔,,,,,捲られ斜行
6120230326040005,2,落,crash,山崎光展,,,,,
6120230326040005,6,失,disqualified,前川大輔,,,,,
6120230403010008,3,落,crash,渡口勝成,,,,B,捲られ接触
6120230403010008,7,失,disqualified,栗田貴徳,,,,,捲られ斜行
6120230403010012,3,欠,absent,香川雄介,,,,,当日に欠場
6120230403020003,4,失,disqualified,河上陽一,,,,,内側追抜き
6120230403030007,4,落,crash,田上晃也,,,,,
6120230403030007,5,落,crash,神山雄一郎,,,,,
6120230403030007,1,失,disqualified,室井竜二,,,,,
6120230403030010,6,落,crash,松岡孔明,,,,,
6120230416010001,2,欠,absent,大平竜太郎,,,,,
6120230416020001,3,欠,absent,俵裕一郎,,,,,
6120230416030009,7,失,disqualified,山本浩成,,,,S,
6120230423020002,7,欠,absent,塩満賢治,,,,,急病当日欠
6120230423030006,4,欠,absent,柳充,,,,,
6120230428010001,3,落,crash,近藤圭佑,,,,,
6120230518020003,2,落,crash,市村昌樹,,,,,内突き接触
6120230518030004,3,落,crash,金田健一郎,,,,,
6120230518030004,5,落,crash,井手健,,,,,
6120230518030004,1,失,disqualified,戸伏康夫,,,,,
6120230529020005,4,落,crash,中曽直彦,,,,,ＨＳで追突
6120230529020005,3,失,disqualified,堀政美,,,,,押圧し落車
6120230529030008,1,落,crash,箱田優樹,,,,S,
6120230529030008,2,失,disqualified,才迫開,,,,,
6120230606030003,4,落,crash,梶山裕次郎,,,,,
6120230625010011,1,失,disqualified,田中雅史,,,,,飛付も斜行
6120230625030001,4,欠,absent,幸津博,,,,,
6120230710010009,2,落,crash,大屋健司,,,,,吉武追接触
6120230710010009,4,落,crash,吉武信太朗,,,,,叩かれ接触
6120230710010011,1,失,disqualified,武田豊樹,,,,,内側追抜き
6120230710020010,5,失,disqualified,濱田浩司,,,,,内側追抜き
6120230720030002,3,失,disqualified,高田大輔,,,,,
6120230726010005,6,落,crash,堀政美,,,,,競負け落車
6120230726010005,3,失,disqualified,滝本泰行,,,,S,切替も押圧
6120230726020011,5,落,crash,木村弘,,,,B,突張逃振上
6120230726030006,2,落,crash,菅原晃,,,,,
6120230726030006,5,落,crash,藤田昌宏,,,,,
6120230726030008,2,落,crash,佐々木眞也,,,,,
6120230726030008,7,落,crash,青森伸也,,,,,
6120230726030008,5,失,disqualified,武田亮,,,,SB,
6120230731020012,1,落,crash,橋本智昭,,,,,打鐘で接触
6120230731020012,5,落,crash,清水裕友,,,,,打鐘で追突
6120230821020006,7,失,disqualified,荻原寿嗣,,,,B,
6120230821030002,2,落,crash,手島志誠,,,,,
6120230821030002,6,落,crash,高峰賢治,,,,,
6120231005020004,1,失,disqualified,坂上忠克,,,,S,牽制斜行し
6120231005030007,5,故,accident_finish,植原琢也,,,,,
6120231015010007,6,失,disqualified,萩原瑞生,,,,,最後方接触
6120231026010008,5,落,crash,田中晴基,,,,,赤板過接触
6120231026010008,7,落,crash,真崎新太郎,,,,,赤板過追突
6120231026010008,2,失,disqualified,山賀雅仁,,,,B,カマシ斜行
6120231026020003,1,落,crash,柳谷崇,,,,,３半接触し
6120231102010011,5,欠,absent,桑原大志,,,,,当日に欠場
6120231102020006,6,落,crash,山本健也,,,,,挟れ３半触
6120231102020009,2,落,crash,郡司浩平,,,,,２角で追突
6120231102020009,3,落,crash,村田雅一,,,,,２角で接触
6120231102020009,1,失,disqualified,神山拓弥,,,,,牽制し斜行
6120231102020011,2,落,crash,野田源一,,,,,立遅２角落
6120231102030008,6,落,crash,中村一将,,,,,離れ直追突
6120231102030008,5,失,disqualified,寺沼拓摩,,,,B,逃げ斜行し
6120231102030010,7,落,crash,佐々木雄一,,,,,４角で接触
6120231102030012,1,落,crash,吉澤純平,,,,,内突き接触
6120231111010002,5,失,disqualified,海野晃,,,,,
6120231118010009,1,落,crash,藤田昌宏,,,,,後方煽受け
6120231118010009,5,落,crash,田中誠,,,,,離れ追上も
6120231118010009,3,失,disqualified,東矢圭吾,,,,SB,裸逃げ斜行
6120231118030008,2,落,crash,畝木努,,,,,
6120231127010001,1,落,crash,柴田功一郎,,,,,外競り落車
6120231127010001,2,落,crash,中野功史,,,,S,１半で追突
6120231127010001,6,落,crash,石井孝,,,,,１半で追突
6120231127020004,6,落,crash,松本充生,,,,S,鐘３角追突
6120231127020004,7,失,disqualified,高嶋一朗,,,,,鐘３過失落
6120231127020012,2,失,disqualified,佐藤壮,,,,,３半過失落
6120231204010010,7,失,disqualified,柿本大貴,,,,,中団押上げ
6120231204010010,5,故,accident_finish,松尾勇吾,,,,,叩ず中団触
6120231211010005,3,落,crash,柴崎俊光,,,,,
6120231221010001,6,欠,absent,松岡孔明,,,,,急病当日欠
6120231221030010,1,落,crash,才迫開,,,,S,後方追突し
6120231221030010,2,失,disqualified,守澤太志,,,,,牽制し斜行
6120231221030012,5,落,crash,和田真久留,,,,,鐘３半追突
6120231221030012,7,落,crash,宿口陽一,,,,,鐘３半追突
6120231221030012,3,失,disqualified,松井宏佑,,,,,過失で落車
6120231221040009,7,落,crash,清水一幸,,,,,
6120240104020001,6,欠,absent,南蓮,,,,,
6120240110030004,4,欠,absent,小川辰徳,,,,,
6120240119010005,6,失,disqualified,岡俊行,,,,,３番手掬れ
6120240119010008,4,落,crash,川口秀人,,,,,１半で接触
6120240119020011,5,失,disqualified,富永益生,,,,,石塚追斜行
6120240119030009,6,欠,absent,田川辰二,,,,,
6120240208020009,1,落,crash,藤井準也,,,,,中団絡転倒
6120240208020009,5,失,disqualified,高井流星,,,,,捲るも押上
6120240208020010,3,失,disqualified,菊谷信一,,,,,番手押上げ
6120240208030001,3,失,disqualified,木幡幸仁,,,,,
6120240214020011,2,落,crash,阪本和也,,,,,Ｂ中突転倒
6120240229020012,6,落,crash,箱田優樹,,,,,鐘前接触し
6120240229030008,4,落,crash,佐藤康紀,,,,,初周に追突
6120240229030008,5,落,crash,林慶次郎,,,,,初周に接触
6120240229030008,7,落,crash,須永優太,,,,,初周に接触
6120240229030011,2,故,accident_finish,石塚孝幸,,,,,ＨＳで接触
6120240313030006,7,落,crash,今藤康裕,,,,,
6120240313030006,5,失,disqualified,大西貴晃,,,,,
6120240325020008,1,落,crash,佐方良行,,,,,追上接触し
6120240325020008,3,落,crash,武井大介,,,,S,牽制し接触
6120240325020011,3,失,disqualified,宿口陽一,,,,B,番手捲斜行
6120240325030004,4,欠,absent,八尋翔平,,,,,
6120240325030008,5,欠,absent,小畑勝広,,,,,
6120240402030006,2,欠,absent,島田竜二,,,,,
6120240422010003,3,落,crash,行成大祐,,,,,
6120240422010003,7,落,crash,海野敦男,,,,,
6120240422020001,6,欠,absent,海野敦男,,,,,
6120240422030001,3,落,crash,佐々木英之,,,,,
6120240422030001,6,失,disqualified,時松正,,,,,
6120240501010001,2,落,crash,井山和裕,,,,,Ｈ前に接触
6120240501010001,7,落,crash,北野佑汰,,,,,中団で接触
6120240501010001,1,失,disqualified,岡田大門,,,,,中団で押圧
6120240501020001,1,落,crash,藤縄洋介,,,,S,仕掛け転倒
6120240501020001,2,落,crash,兵動秀治,,,,,１角追突し
6120240501020004,7,落,crash,川本恵二,,,,,関谷追接触
6120240506010005,3,落,crash,栗本武典,,,,S,鐘３角落車
6120240506020011,2,落,crash,湊聖二,,,,,番手直接触
6120240506020011,3,落,crash,鈴木庸之,,,,,中団直追突
6120240506020011,1,失,disqualified,新田康仁,,,,S,直線押上げ
6120240506020012,6,落,crash,池田憲昭,,,,,４番手接触
6120240513020012,7,落,crash,宮崎大空,,,,,仕掛４角落
6120240513030009,1,落,crash,坂本修一,,,,,
6120240513030009,7,失,disqualified,山本巨樹,,,,,
6120240519010002,1,落,crash,坂田章,,,,,牽制３半触
6120240519010002,6,落,crash,渡邊颯太,,,,,捲上げ接触
6120240519020007,2,落,crash,小池千啓,,,,,叩かれ接触
6120240519020007,6,失,disqualified,和田誠寿,,,,S,外帯線進入
6120240519020010,2,落,crash,久米良,,,,,切替え接触
6120240519030012,2,失,disqualified,筒井敦史,,,,,
6120240603020002,5,失,disqualified,岡崎克政,,,,B,逃げ斜行し
6120240603020002,6,故,accident_finish,猪野泰介,,,,,捲上げ接触
6120240614010006,1,落,crash,三宅旬,,,,S,Ｂ前追突し
6120240614010006,4,落,crash,中野光太郎,,,,,捲上げ接触
6120240614010006,5,失,disqualified,樋口瑛土,,,,,牽制し斜行
6120240614030002,5,落,crash,乙川高徳,,,,,
6120240713030004,2,落,crash,屋良朝春,,,,,
6120240713030004,4,落,crash,小林史也,,,,,
6120240713030005,4,落,crash,加藤将武,,,,,
6120240713030005,6,落,crash,西浦仙哉,,,,,
6120240713030005,7,落,crash,飯嶋則之,,,,,
6120240725010009,5,落,crash,黒田淳,,,,,競負け接触
6120240725010009,6,失,disqualified,田頭寛之,,,,,２角押上げ
6120240804010006,2,落,crash,表原周,,,,,前落車突込
6120240804010006,4,落,crash,筒井裕哉,,,,,落車巻込れ
6120240804010006,5,落,crash,脇本勇希,,,,B,叩けず落車
6120240804010008,2,落,crash,阿部拓真,,,,S,妨害受けて
6120240804010008,5,失,disqualified,中川貴徳,,,,,４角押上げ
6120240804020008,1,落,crash,友定祐己,,,,,競勝も接触
6120240804020008,3,失,disqualified,落合達彦,,,,,４角押上げ
6120240816010001,3,落,crash,坂本佳憲,,,,,
6120240816010001,1,失,disqualified,足達重満,,,,,
6120240816030001,5,落,crash,板羽俊一,,,,,
6120240828030004,1,落,crash,渋谷錬,,,,S,
6120240828030004,6,落,crash,平総一,,,,,
6120240903020003,4,落,crash,米澤大輔,,,,,
6120240903020003,6,落,crash,丸林一孝,,,,,
6120240903020003,7,落,crash,小磯知也,,,,,
6120240909010012,4,落,crash,橋本強,,,,,直線で接触
6120241108010003,6,落,crash,浜田翔平,,,,,内突き追突
6120241108010003,5,失,disqualified,米村光星,,,,,カマシ斜行
6120241108020007,2,欠,absent,野寺梓,,,,,負傷し欠場
6120241108020010,2,落,crash,清水一幸,,,,S,ＨＳ接触し
6120241108020010,4,落,crash,山形一気,,,,,ＨＳ接触し
6120241122030006,3,失,disqualified,滝本幸正,,,,,
6120241122030006,2,故,accident_finish,新村穣,,,,S,
6120241122030007,1,故,accident_finish,上田尭弥,,,,,
6120241203030006,4,落,crash,枝村弘樹,,,,,
6120241203030006,2,失,disqualified,滝本泰行,,,,,
6120241212030002,3,落,crash,青井賢治,,,,,接触し転倒
6120241212030003,1,落,crash,戸田洋平,,,,S,竹内続追突
6120241212030003,3,落,crash,伊代野貴照,,,,,赤板過追突
6120241212030003,5,落,crash,八谷誠賢,,,,,赤板過追突
6120241212030003,9,落,crash,竹内翼,,,,,赤板過接触
6120241212030007,4,落,crash,栗田貴徳,,,,,１角で追突
6120241212030007,7,落,crash,道場晃規,,,,,捲上げ接触
6120241212040007,1,欠,absent,竹村勇祐,,,,,
6120241212040007,7,欠,absent,笠松信幸,,,,,
6120241212040011,8,欠,absent,伊藤信,,,,,
6120241230010007,1,欠,absent,土田栄二,,,,,
6120250116010008,6,落,crash,富弥昭,,,,,内突き接触
6120250116010008,7,落,crash,坂田康季,,,,B,赤板逃接触
6120250116010011,6,落,crash,佐々木和紀,,,,,叩けず接触
6120250116010011,7,落,crash,筒井敦史,,,,,鐘前追突し
6120250116010011,3,失,disqualified,安倍大成,,,,S,突張り斜行
6120250116020011,6,失,disqualified,箱田優樹,,,,,突張り先行
6120250205020007,1,欠,absent,柳谷崇,,,,,
6120250205030001,1,,unknown_exception,比嘉真梨代,,,,,
6120250205030001,2,,unknown_exception,佐々木恵理,,,,,
6120250205030001,3,,unknown_exception,伊澤茉那,,,,,
6120250205030001,4,,unknown_exception,加藤恵,,,,,
6120250205030001,5,,unknown_exception,三宅玲奈,,,,,
6120250205030001,6,,unknown_exception,新井美菜,,,,,
6120250205030002,1,,unknown_exception,山口貴弘,,,,,
6120250205030002,2,,unknown_exception,夏目新吾,,,,,
6120250205030002,3,,unknown_exception,原田礼,,,,,
6120250205030002,4,,unknown_exception,佐藤譲士郎,,,,,
6120250205030002,5,,unknown_exception,安藤宜明,,,,,
6120250205030002,6,,unknown_exception,神開将暢,,,,,
6120250205030002,7,,unknown_exception,片山直人,,,,,
6120250205030003,1,,unknown_exception,高比良豪,,,,,
6120250205030003,2,,unknown_exception,緒方慎太朗,,,,,
6120250205030003,3,,unknown_exception,高橋幸司,,,,,
6120250205030003,4,,unknown_exception,野間司,,,,,
6120250205030003,5,,unknown_exception,小谷文康,,,,,
6120250205030003,6,,unknown_exception,大越啓介,,,,,
6120250205030003,7,,unknown_exception,佐々木健司,,,,,
6120250205030004,1,,unknown_exception,入江航太,,,,,
6120250205030004,2,,unknown_exception,細沼健治,,,,,
6120250205030004,3,,unknown_exception,峠祐介,,,,,
6120250205030004,4,,unknown_exception,吉成貴博,,,,,
6120250205030004,5,,unknown_exception,橋本紀彰,,,,,
6120250205030004,6,,unknown_exception,三浦綾,,,,,
6120250205030004,7,,unknown_exception,高嶋一朗,,,,,
6120250205030005,1,失,disqualified,越智展孝,,,,S,
6120250213010012,7,失,disqualified,小岩大介,,,,,割り込まれ
6120250220020001,2,欠,absent,竹野行登,,,,,急病当日欠
6120250220020007,6,欠,absent,中村賢二,,,,,急病当日欠
6120250226010009,2,落,crash,連佛康浩,,,,,赤板過接触
6120250226020001,3,失,disqualified,牛田樹希斗,,,,B,赤板逃押圧
6120250226020012,2,失,disqualified,稲垣裕之,,,,,牽制押上げ
6120250306010008,4,落,crash,佐藤真一,,,,,鐘４角接触
6120250306010008,6,落,crash,武藤篤弘,,,,,絡み接触し
6120250306010008,8,落,crash,山根慶太,,,,,鐘３角接触
6120250306010012,4,落,crash,菅田壱道,,,,,３半で転倒
6120250306020007,2,欠,absent,菅田壱道,,,,,当日に欠場
6120250306020009,3,落,crash,太田竜馬,,,,S,内粘追突し
6120250306020009,1,失,disqualified,平原康多,,,,,過失走行落
6120250306030009,9,失,disqualified,竹内智彦,,,,,牽制し蛇行
6120250306040005,5,落,crash,平尾一晃,,,,,
6120250314010003,3,落,crash,住村実,,,,,３番手競触
6120250314020001,1,欠,absent,米丸俊成,,,,,急病当日欠
6120250314020004,6,失,disqualified,平川公一,,,,,内側追抜き
6120250314020005,1,,unknown_exception,山口幸太郎,,,,,未実施抽選
6120250314020005,2,,unknown_exception,野村賢,,,,,未実施抽選
6120250314020005,4,,unknown_exception,沢田勇治,,,,,未実施抽選
6120250314020005,5,,unknown_exception,高田真幸,,,,,未実施抽選
6120250314020005,6,,unknown_exception,志村達也,,,,,未実施抽選
6120250314020005,7,,unknown_exception,服部竜二,,,,,未実施抽選
6120250314020005,3,欠,absent,武田和也,,,,,当日欠場
6120250314030007,2,落,crash,三谷政史,,,,,
6120250314030007,3,落,crash,中井大介,,,,,
6120250314030007,5,失,disqualified,山出裕幸,,,,,
