race_id,combination,race_date,odds,estimated_payout,is_hit,hit_payout,hit_popularity,return_yen,direct_ticket_score,direct_expected_return,direct_ticket_rank,direct_expected_rank,month
5520260423030004,1-5-7,2026-04-25,30.5,3050,0,17130.0,67.0,0.0,0.9126181358603634,2783.4853143741084,5,206,2026-04
5520260517020009,7-2-4,2026-05-18,30.7,3070,0,30670.0,86.0,0.0,0.9225745805517238,2832.303962293792,4,183,2026-05
5520260517030012,4-2-7,2026-05-19,30.6,3060,0,4510.0,17.0,0.0,0.9026986032347918,2762.257725898463,8,198,2026-05
5520260601010001,1-2-5,2026-06-01,30.4,3040,1,3040.0,9.0,3040.0,0.914720293772012,2780.7496930669163,8,200,2026-06
5520260601010002,5-1-3,2026-06-01,30.5,3050,0,15980.0,64.0,0.0,0.9080946652551496,2769.688729028206,4,203,2026-06
5520260601030003,3-6-4,2026-06-03,30.3,3030,0,30490.0,81.0,0.0,0.9081996425055164,2751.8449167917142,6,201,2026-06
5520260623020006,2-1-6,2026-06-24,30.1,3010,0,4010.0,15.0,0.0,0.9047364662021806,2723.256763268564,8,95,2026-06
5620251231020006,5-1-3,2026-01-01,30.7,3070,0,1460.0,3.0,0.0,0.9009968908857354,2766.060455019208,8,108,2026-01
5620251231020008,1-5-2,2026-01-01,30.5,3050,0,95100.0,181.0,0.0,0.9162073767628404,2794.432499126663,4,202,2026-01
5620260113010002,2-7-4,2026-01-13,30.5,3050,0,500.0,1.0,0.0,0.9296006775326744,2835.2820664746573,8,174,2026-01
5620260113010005,1-2-4,2026-01-13,30.1,3010,0,450.0,1.0,0.0,0.9152392357756686,2754.8700996847624,9,162,2026-01
5620260113020003,5-3-2,2026-01-14,30.1,3010,0,1440.0,6.0,0.0,0.9236420792654052,2780.1626585888694,8,172,2026-01
5620260113030008,1-2-7,2026-01-15,30.2,3020,0,2670.0,5.0,0.0,0.9082404358417694,2742.8861162421435,7,201,2026-01
5620260120010007,3-1-2,2026-01-20,30.4,3040,0,2110.0,6.0,0.0,0.9086121279697136,2762.180869027929,8,194,2026-01
5620260209020003,3-1-4,2026-02-10,30.0,3000,0,13990.0,28.0,0.0,0.910140608436304,2730.421825308912,8,183,2026-02
5620260209020003,3-5-4,2026-02-10,30.0,3000,0,13990.0,28.0,0.0,0.9033014434868524,2709.904330460557,11,184,2026-02
5620260209020007,1-7-3,2026-02-10,30.7,3070,0,150060.0,138.0,0.0,0.900255819474075,2763.7853657854102,5,193,2026-02
5620260209020010,3-5-7,2026-02-10,30.1,3010,0,80280.0,112.0,0.0,0.9260708122818718,2787.473144968434,10,192,2026-02
5620260209030005,7-6-4,2026-02-11,30.4,3040,0,5560.0,26.0,0.0,0.9028978408993534,2744.809436334034,7,198,2026-02
5620260209030009,5-3-4,2026-02-11,30.5,3050,0,5630.0,11.0,0.0,0.918805561076344,2802.3569612828496,4,186,2026-02
5620260224020010,4-3-5,2026-02-25,30.4,3040,0,5710.0,22.0,0.0,0.9059374356320592,2754.04980432146,8,200,2026-02
5620260224030004,3-2-4,2026-02-26,30.4,3040,0,5820.0,23.0,0.0,0.9081169212986334,2760.6754407478456,3,206,2026-02
5620260325010002,2-1-3,2026-03-25,30.5,3050,0,45050.0,39.0,0.0,0.9102588514972156,2776.2894970665075,9,102,2026-03
5620260325010006,2-1-7,2026-03-25,30.5,3050,0,990.0,3.0,0.0,0.9039296923968112,2756.9855618102747,9,166,2026-03
5620260325020005,1-3-7,2026-03-26,30.1,3010,0,15520.0,45.0,0.0,0.9174394710558424,2761.4928078780854,9,191,2026-03
5620260325030006,1-6-2,2026-03-27,30.5,3050,0,1110.0,2.0,0.0,0.9103466046778168,2776.5571442673413,8,200,2026-03
5620260401010001,2-7-4,2026-04-01,30.0,3000,0,60440.0,104.0,0.0,0.9048781542028772,2714.634462608632,8,192,2026-04
5620260401020002,7-3-5,2026-04-02,30.6,3060,0,33790.0,87.0,0.0,0.9073474973681098,2776.483341946416,5,198,2026-04
5620260401020003,4-1-3,2026-04-02,30.5,3050,0,1080.0,1.0,0.0,0.9008348133863598,2747.5461808283976,11,198,2026-04
5620260401020005,1-7-5,2026-04-02,30.3,3030,0,33450.0,88.0,0.0,0.9013072065000828,2730.960835695251,5,204,2026-04
5620260401020011,1-4-2,2026-04-02,30.7,3070,0,4030.0,12.0,0.0,0.9032637963400352,2773.019854763908,6,204,2026-04
5620260401030002,4-2-1,2026-04-03,30.3,3030,0,9130.0,38.0,0.0,0.9133924535735332,2767.5791343278056,4,202,2026-04
5620260504020003,7-4-2,2026-05-05,30.5,3050,0,3230.0,11.0,0.0,0.9110783732513964,2778.789038416759,9,186,2026-05
5620260504030003,7-1-2,2026-05-06,30.2,3020,0,16600.0,58.0,0.0,0.905261668900184,2733.890240078556,8,202,2026-05
5620260504030009,7-1-2,2026-05-06,30.6,3060,0,2780.0,5.0,0.0,0.9088263606920696,2781.008663717733,6,203,2026-05
5620260504030011,1-4-7,2026-05-06,30.3,3030,0,14610.0,53.0,0.0,0.9207827606599488,2789.971764799645,6,199,2026-05
5620260511010005,1-3-4,2026-05-11,30.7,3070,0,4410.0,14.0,0.0,0.918438404406689,2819.605901528535,8,163,2026-05
5620260516020003,6-1-2,2026-05-17,30.4,3040,0,33530.0,61.0,0.0,0.9181287226782824,2791.111316941978,7,201,2026-05
5620260531020004,1-3-5,2026-06-01,30.7,3070,0,3320.0,11.0,0.0,0.9118014757236412,2799.2305304715787,9,195,2026-06
5620260616010012,2-7-9,2026-06-16,30.4,3040,0,59890.0,146.0,0.0,0.9161885654918476,2785.213239095217,6,479,2026-06
5620260616040006,1-9-2,2026-06-19,30.3,3030,0,8620.0,22.0,0.0,0.9042201094973908,2739.7869317770937,3,477,2026-06
5620260616050002,9-1-8,2026-06-20,30.0,3000,0,3390.0,5.0,0.0,0.9130635842233368,2739.19075267001,3,498,2026-06
6120260104030005,4-3-7,2026-01-06,30.2,3020,0,16100.0,58.0,0.0,0.910288193711222,2749.0703450078904,5,200,2026-01
6120260109020006,5-2-6,2026-01-10,30.3,3030,0,11430.0,25.0,0.0,0.9060243835654824,2745.253882203412,8,188,2026-01
6120260109030006,1-4-5,2026-01-11,30.3,3030,0,4510.0,14.0,0.0,0.904904658386094,2741.8611149098647,7,200,2026-01
6120260115020004,5-3-1,2026-01-16,30.0,3000,0,2670.0,7.0,0.0,0.9000131336951639,2700.039401085492,9,200,2026-01
6120260115020005,1-4-2,2026-01-16,30.7,3070,0,75050.0,115.0,0.0,0.9102421562974784,2794.4434198332583,8,198,2026-01
6120260115030008,1-4-2,2026-01-17,30.3,3030,0,15060.0,38.0,0.0,0.9181500072748964,2781.9945220429363,7,169,2026-01
6120260115030010,7-2-1,2026-01-17,30.6,3060,0,3440.0,8.0,0.0,0.9151723139285848,2800.427280621469,4,203,2026-01
6120260122010002,4-1-2,2026-01-22,30.0,3000,0,1680.0,4.0,0.0,0.905953823082061,2717.861469246183,9,195,2026-01
6120260122020002,4-5-2,2026-01-23,30.1,3010,0,750.0,2.0,0.0,0.9228907451880888,2777.901143016148,5,195,2026-01
6120260122020011,1-2-7,2026-01-23,30.1,3010,0,6660.0,18.0,0.0,0.9108852398101378,2741.764571828515,5,204,2026-01
6120260122020011,1-2-4,2026-01-23,30.7,3070,0,6660.0,18.0,0.0,0.9041607143354246,2775.7733930097534,6,203,2026-01
6120260122030009,4-2-7,2026-01-24,30.0,3000,1,3000.0,9.0,3000.0,0.9061497063479292,2718.4491190437875,9,181,2026-01
6120260211030003,5-1-3,2026-02-13,30.1,3010,0,1910.0,2.0,0.0,0.9098144342913542,2738.5414472169764,4,204,2026-02
6120260223010004,2-3-1,2026-02-23,30.1,3010,0,3550.0,10.0,0.0,0.9087949110077068,2735.472682133198,8,196,2026-02
6120260316010011,5-1-6,2026-03-16,30.7,3070,0,2260.0,6.0,0.0,0.9055924540883517,2780.168834051239,9,198,2026-03
6120260316020010,3-7-6,2026-03-17,30.2,3020,0,1740.0,1.0,0.0,0.9087100736399794,2744.3044223927377,5,204,2026-03
6120260316030001,1-7-3,2026-03-18,30.2,3020,0,18480.0,51.0,0.0,0.9005465151603321,2719.650475784203,7,203,2026-03
6120260326010003,7-2-3,2026-03-26,30.2,3020,0,700.0,2.0,0.0,0.9077111365445136,2741.2876323644314,10,118,2026-03
6120260326020006,4-5-1,2026-03-27,30.0,3000,0,370.0,1.0,0.0,0.9153805230830584,2746.1415692491755,8,146,2026-03
6120260326020007,5-2-7,2026-03-27,30.1,3010,0,9190.0,24.0,0.0,0.9201602404727935,2769.682323823109,7,194,2026-03
6120260407020004,1-3-4,2026-04-08,30.5,3050,0,14320.0,36.0,0.0,0.9023741642443376,2752.241200945229,10,153,2026-04
6120260407020006,5-2-3,2026-04-08,30.1,3010,0,24710.0,73.0,0.0,0.9220725351839232,2775.4383309036084,5,184,2026-04
6120260423020008,7-1-4,2026-04-24,30.7,3070,0,19340.0,41.0,0.0,0.9159509019374608,2811.9692689480044,12,190,2026-04
6120260423030010,5-2-4,2026-04-25,30.0,3000,0,8300.0,23.0,0.0,0.9041705270053496,2712.5115810160487,7,194,2026-04
6120260428010003,4-3-2,2026-04-28,30.7,3070,0,4460.0,13.0,0.0,0.9000590346183855,2763.1812362784435,7,197,2026-04
6120260428030001,2-7-3,2026-04-30,30.3,3030,0,10180.0,42.0,0.0,0.905346908744704,2743.2011334964536,6,204,2026-04
6120260611020009,1-5-9,2026-06-12,30.2,3020,1,3020.0,3.0,3020.0,0.9167338051905708,2768.536091675524,3,491,2026-06
6120260611020009,5-1-9,2026-06-12,30.7,3070,0,3020.0,3.0,0.0,0.9014607386200372,2767.4844675635136,4,492,2026-06
6120260611040012,5-7-2,2026-06-14,30.3,3030,0,18570.0,60.0,0.0,0.904169105507839,2739.632389688752,4,493,2026-06
6220251231020002,4-3-6,2026-01-01,30.3,3030,0,2530.0,4.0,0.0,0.9165075790488356,2777.0179645179724,4,198,2026-01
6220251231030002,4-1-5,2026-01-02,30.7,3070,0,1400.0,2.0,0.0,0.90316119512694,2772.704869039706,6,199,2026-01
6220251231030004,5-4-1,2026-01-02,30.5,3050,0,1510.0,3.0,0.0,0.9004862601385861,2746.4830934226875,5,180,2026-01
6220260107020004,5-1-4,2026-01-08,30.2,3020,0,7210.0,26.0,0.0,0.9094937510047116,2746.6711280342297,6,192,2026-01
6220260107020005,4-5-7,2026-01-08,30.3,3030,0,17100.0,67.0,0.0,0.9021556292148658,2733.5315565210435,4,179,2026-01
6220260203010002,3-5-4,2026-02-03,30.4,3040,0,2750.0,7.0,0.0,0.9031160808876898,2745.472885898577,6,146,2026-02
6220260213010007,1-7-5,2026-02-13,30.0,3000,0,1440.0,3.0,0.0,0.9037800420083713,2711.340126025114,8,128,2026-02
6220260213020003,5-2-3,2026-02-14,30.1,3010,0,42830.0,93.0,0.0,0.9001358417438794,2709.408883649077,7,186,2026-02
6220260213020007,4-7-2,2026-02-14,30.7,3070,0,1140.0,3.0,0.0,0.9114249149398216,2798.0744888652525,9,154,2026-02
6220260213030007,1-2-4,2026-02-15,30.5,3050,0,1150.0,1.0,0.0,0.9030576608703612,2754.3258656546022,5,193,2026-02
6220260219020002,1-5-4,2026-02-20,30.7,3070,0,830.0,3.0,0.0,0.9147474531730878,2808.27468124138,10,26,2026-02
6220260219020006,5-2-3,2026-02-20,30.6,3060,0,6410.0,15.0,0.0,0.904482447010451,2767.7162878519803,9,65,2026-02
6220260228010004,5-1-7,2026-02-28,30.6,3060,0,970.0,4.0,0.0,0.9127073168171153,2792.884389460373,7,150,2026-02
6220260228010004,4-2-1,2026-02-28,30.5,3050,0,970.0,4.0,0.0,0.910783780768243,2777.890531343141,8,151,2026-02
6220260228030004,1-5-2,2026-03-02,30.1,3010,0,32390.0,68.0,0.0,0.9120259735659546,2745.1981804335232,8,133,2026-03
6220260228030004,1-3-5,2026-03-02,30.3,3030,0,32390.0,68.0,0.0,0.9025277359142276,2734.6590398201097,9,135,2026-03
6220260313030008,3-2-7,2026-03-15,30.1,3010,0,13360.0,33.0,0.0,0.9056724643442752,2726.074117676268,6,144,2026-03
6220260323010002,7-2-5,2026-03-23,30.1,3010,0,117190.0,113.0,0.0,0.9149078638024134,2753.8726700452644,11,153,2026-03
6220260323020001,5-2-3,2026-03-24,30.7,3070,0,15570.0,57.0,0.0,0.9099762296959996,2793.627025166719,7,200,2026-03
6220260323020004,7-1-6,2026-03-24,30.6,3060,0,870.0,1.0,0.0,0.9070590199320232,2775.600600991991,7,192,2026-03
6220260323020004,1-2-7,2026-03-24,30.1,3010,0,870.0,1.0,0.0,0.9039865506218072,2720.99951737164,8,194,2026-03
6220260428030006,3-5-4,2026-04-30,30.3,3030,0,400.0,1.0,0.0,0.901968014074464,2732.9630826456264,6,203,2026-04
6220260506010006,1-5-4,2026-05-06,30.7,3070,0,34000.0,63.0,0.0,0.900274677842068,2763.843260975149,9,188,2026-05
6220260506010011,4-1-5,2026-05-06,30.2,3020,0,26400.0,59.0,0.0,0.9125402983461326,2755.8717010053206,7,178,2026-05
6220260506020002,1-5-4,2026-05-07,30.4,3040,0,11560.0,40.0,0.0,0.9066587594541744,2756.2426287406897,5,203,2026-05
6220260506030012,1-5-3,2026-05-08,30.7,3070,0,2210.0,6.0,0.0,0.9060385902227476,2781.5384719838357,7,192,2026-05
6220260522010007,4-1-2,2026-05-22,30.1,3010,0,3760.0,16.0,0.0,0.9008204209721252,2711.469467126097,10,179,2026-05
6220260522030004,2-3-5,2026-05-24,30.1,3010,0,2490.0,5.0,0.0,0.915742212043633,2756.384058251336,7,159,2026-05
6220260528010011,5-4-2,2026-05-28,30.4,3040,0,700.0,2.0,0.0,0.913815933110542,2778.0004366560474,7,161,2026-05
6320260117020007,7-1-3,2026-01-18,30.0,3000,0,2090.0,8.0,0.0,0.9034169137853127,2710.2507413559388,11,163,2026-01
6320260117030003,2-4-5,2026-01-19,30.1,3010,0,9840.0,45.0,0.0,0.9056847289430966,2726.111034118721,6,111,2026-01
6320260221010003,4-1-2,2026-02-21,30.3,3030,0,2830.0,7.0,0.0,0.9164879170889554,2776.9583887795347,7,192,2026-02
6320260221030011,7-4-5,2026-02-23,30.0,3000,0,2150.0,7.0,0.0,0.901877577674072,2705.632733022216,10,153,2026-02
6320260410020004,2-6-3,2026-04-11,30.3,3030,0,5330.0,14.0,0.0,0.9184920831777396,2783.0310120285512,5,197,2026-04
6320260418020007,1-7-2,2026-04-19,30.5,3050,0,5680.0,18.0,0.0,0.9030828458061766,2754.4026797088386,8,196,2026-04
6320260517030003,5-1-3,2026-05-19,30.4,3040,0,3390.0,12.0,0.0,0.9090807752895296,2763.60555688017,10,181,2026-05
7320260103030001,1-2-5,2026-01-05,30.6,3060,0,1900.0,4.0,0.0,0.9129536121406606,2793.638053150421,10,199,2026-01
7320260103030010,2-7-3,2026-01-05,30.3,3030,1,3030.0,7.0,3030.0,0.9031936733655346,2736.6768302975697,3,149,2026-01
7320260111010006,4-3-2,2026-01-11,30.7,3070,0,1200.0,4.0,0.0,0.9026932626116356,2771.268316217722,11,183,2026-01
7320260111020006,1-4-3,2026-01-12,30.4,3040,0,19990.0,49.0,0.0,0.9065875800922988,2756.026243480588,7,198,2026-01
7320260111030003,1-5-4,2026-01-13,30.1,3010,0,2110.0,3.0,0.0,0.901316202177868,2712.961768555383,5,205,2026-01
7320260111030004,7-2-3,2026-01-13,30.6,3060,0,1180.0,3.0,0.0,0.9144288316653256,2798.1522248958963,7,186,2026-01
7320260129030006,7-3-5,2026-01-31,30.1,3010,0,20840.0,74.0,0.0,0.9042770369910932,2721.873881343191,5,462,2026-01
7320260129030011,9-2-7,2026-01-31,30.7,3070,0,2820.0,5.0,0.0,0.910633518529876,2795.64490188672,4,480,2026-01
7320260129040002,3-7-6,2026-02-01,30.6,3060,0,5970.0,23.0,0.0,0.9058570627213758,2771.92261192741,5,178,2026-02
7320260205030002,1-7-6,2026-02-07,30.6,3060,0,4760.0,10.0,0.0,0.9028630808741184,2762.761027474802,6,49,2026-02
7320260214030001,7-4-2,2026-02-16,30.2,3020,0,1490.0,4.0,0.0,0.9073171808536546,2740.097886178037,10,186,2026-02
7320260214030002,2-5-4,2026-02-16,30.6,3060,0,9690.0,31.0,0.0,0.9033492301298276,2764.248644197272,8,197,2026-02
7320260413020002,1-2-6,2026-04-14,30.2,3020,0,980.0,4.0,0.0,0.9048707961503604,2732.7098043740884,7,80,2026-04
7320260413020004,4-2-3,2026-04-14,30.3,3030,0,2160.0,7.0,0.0,0.9062884075319532,2746.053874821818,10,198,2026-04
7320260413020006,1-3-6,2026-04-14,30.4,3040,0,950.0,3.0,0.0,0.9017220128546304,2741.234919078077,10,183,2026-04
7320260413030009,1-7-3,2026-04-15,30.3,3030,0,3840.0,14.0,0.0,0.9085848811877504,2753.0121899988835,8,191,2026-04
7320260420030005,7-2-5,2026-04-22,30.1,3010,0,13180.0,38.0,0.0,0.9012774813411676,2712.8452188369147,8,202,2026-04
7420260102020006,2-4-6,2026-01-03,30.3,3030,1,3030.0,10.0,3030.0,0.913892507138082,2769.0942966283883,9,189,2026-01
7420260117020003,1-4-5,2026-01-18,30.5,3050,0,2630.0,7.0,0.0,0.9057100689024116,2762.415710152355,8,201,2026-01
7420260210010004,2-1-4,2026-02-10,30.1,3010,0,710.0,2.0,0.0,0.9127551990371544,2747.3931491018343,9,180,2026-02
7420260210010007,7-2-6,2026-02-10,30.6,3060,0,1380.0,5.0,0.0,0.9077809638811544,2777.8097494763324,8,73,2026-02
7420260210030002,5-1-2,2026-02-12,30.0,3000,0,5050.0,16.0,0.0,0.9072160199786388,2721.648059935916,8,194,2026-02
7420260222010008,3-7-6,2026-02-22,30.2,3020,0,1890.0,6.0,0.0,0.907368572866764,2740.253090057627,9,198,2026-02
7420260222020002,4-3-1,2026-02-23,30.1,3010,0,3600.0,10.0,0.0,0.916456398655046,2758.533759951689,5,95,2026-02
7420260222020011,4-1-6,2026-02-23,30.5,3050,0,3160.0,7.0,0.0,0.9020815287145908,2751.3486625795017,4,203,2026-02
7420260310010002,3-1-2,2026-03-10,30.6,3060,0,13530.0,48.0,0.0,0.90631416835114,2773.321355154488,5,203,2026-03
7420260310020003,3-2-1,2026-03-11,30.4,3040,0,8140.0,17.0,0.0,0.9010835223112869,2739.293907826312,6,201,2026-03
7420260310030007,3-1-2,2026-03-12,30.2,3020,0,5300.0,17.0,0.0,0.9006314514342936,2719.9069833315666,6,202,2026-03
7420260316020002,2-1-4,2026-03-17,30.0,3000,0,250.0,1.0,0.0,0.9021598046920396,2706.479414076119,9,65,2026-03
7420260405020001,5-3-4,2026-04-06,30.4,3040,0,14350.0,33.0,0.0,0.9003896768024017,2737.184617479301,5,194,2026-04
7420260405020004,1-7-5,2026-04-06,30.3,3030,0,1210.0,3.0,0.0,0.904912522351587,2741.8849427253085,7,203,2026-04
7420260415010002,2-1-4,2026-04-15,30.7,3070,1,3070.0,11.0,3070.0,0.9002196023179067,2763.6741791159734,8,197,2026-04
7420260415010004,5-3-1,2026-04-15,30.2,3020,0,210.0,1.0,0.0,0.9055635332867756,2734.8018705260624,6,173,2026-04
7420260415020007,1-7-6,2026-04-16,30.7,3070,0,2720.0,13.0,0.0,0.9006003673259454,2764.843127690652,13,164,2026-04
7420260504010003,1-4-3,2026-05-04,30.1,3010,0,1300.0,4.0,0.0,0.9017643565068976,2714.3107130857616,11,116,2026-05
7420260518010004,5-1-2,2026-05-18,30.7,3070,0,380.0,2.0,0.0,0.9174955828739724,2816.711439423096,9,142,2026-05
7420260518010005,3-7-2,2026-05-18,30.1,3010,0,5770.0,14.0,0.0,0.9127029096265856,2747.235757976023,8,77,2026-05
7420260518010008,5-7-4,2026-05-18,30.2,3020,0,4510.0,14.0,0.0,0.9083150861996656,2743.1115603229896,8,200,2026-05
7420260531030101,3-4-1,2026-06-02,30.2,3020,0,13610.0,45.0,0.0,0.904791911316052,2732.471572174477,8,201,2026-06
7520260227010002,3-4-5,2026-02-27,30.7,3070,0,3460.0,13.0,0.0,0.9085967992821368,2789.39217379616,7,196,2026-02
7520260227020006,4-7-5,2026-02-28,30.3,3030,0,3610.0,11.0,0.0,0.9041841106026942,2739.677855126164,7,199,2026-02
7520260227020006,4-5-7,2026-02-28,30.1,3010,0,3610.0,11.0,0.0,0.902282689698672,2715.8708959930027,8,200,2026-02
7520260227020011,1-5-4,2026-02-28,30.4,3040,0,1420.0,2.0,0.0,0.904933445172905,2750.9976733256312,6,202,2026-02
7520260227030008,5-2-6,2026-03-01,30.0,3000,0,1070.0,1.0,0.0,0.9161326070853432,2748.3978212560296,8,202,2026-03
7520260227030008,5-7-3,2026-03-01,30.3,3030,0,1070.0,1.0,0.0,0.906216695684912,2745.8365879252838,9,203,2026-03
7520260305010001,5-1-2,2026-03-05,30.0,3000,0,4650.0,18.0,0.0,0.907242408929547,2721.727226788641,7,451,2026-03
7520260305010002,1-5-4,2026-03-05,30.7,3070,0,14970.0,52.0,0.0,0.902094708312624,2769.430754519756,6,421,2026-03
7520260305010011,1-7-2,2026-03-05,30.2,3020,0,330.0,2.0,0.0,0.9084896188301682,2743.638648867108,7,310,2026-03
7520260305020005,9-7-3,2026-03-06,30.0,3000,0,2020.0,6.0,0.0,0.9030282462264446,2709.084738679334,10,446,2026-03
7520260305030004,5-1-3,2026-03-07,30.4,3040,0,1730.0,1.0,0.0,0.9112056888658514,2770.0652941521885,7,423,2026-03
7520260305030007,1-6-3,2026-03-07,30.4,3040,0,27030.0,97.0,0.0,0.9067149721067956,2756.413515204659,1,501,2026-03
7520260305030012,1-5-2,2026-03-07,30.6,3060,0,340.0,1.0,0.0,0.9060344142889286,2772.465307724121,6,482,2026-03
7520260305040006,1-8-3,2026-03-08,30.4,3040,0,7400.0,21.0,0.0,0.9102182304034684,2767.0634204265443,2,482,2026-03
7520260313010006,3-2-1,2026-03-13,30.2,3020,0,560.0,1.0,0.0,0.9013719436569742,2722.143269844062,10,186,2026-03
7520260313010007,3-1-4,2026-03-13,30.6,3060,0,2860.0,12.0,0.0,0.9022238579530558,2760.805005336351,13,188,2026-03
7520260420030002,1-4-3,2026-04-22,30.4,3040,0,4850.0,21.0,0.0,0.9174306030218194,2788.989033186331,11,46,2026-04
7520260420030005,1-5-4,2026-04-22,30.2,3020,0,3060.0,7.0,0.0,0.9168555299398446,2768.903700418331,4,205,2026-04
7520260420030005,5-1-2,2026-04-22,30.6,3060,1,3060.0,7.0,3060.0,0.9057228081010966,2771.511792789356,5,204,2026-04
7520260420030006,5-7-1,2026-04-22,30.4,3040,0,2330.0,3.0,0.0,0.9018373967081146,2741.5856859926685,11,191,2026-04
7520260501010003,3-4-2,2026-05-01,30.7,3070,0,13200.0,50.0,0.0,0.9063089186361916,2782.3683802131086,4,202,2026-05
7520260501010004,2-1-4,2026-05-01,30.5,3050,0,2100.0,5.0,0.0,0.909524027853394,2774.048284952852,7,154,2026-05
7520260501030005,5-1-2,2026-05-03,30.2,3020,0,71890.0,133.0,0.0,0.905575849523281,2734.8390655603084,6,204,2026-05
7520260508020002,5-1-4,2026-05-09,30.7,3070,0,1950.0,6.0,0.0,0.9009777890369252,2766.00181234336,10,199,2026-05
7520260508030009,1-5-3,2026-05-10,30.1,3010,0,3580.0,8.0,0.0,0.9096646978598122,2738.0907405580347,6,200,2026-05
7520260520010003,3-5-6,2026-05-20,30.3,3030,0,1580.0,4.0,0.0,0.9190120964004388,2784.60665209333,9,185,2026-05
7520260520010005,2-7-1,2026-05-20,30.3,3030,0,5170.0,17.0,0.0,0.9065016517934984,2746.7000049343,6,204,2026-05
7520260520010011,7-5-3,2026-05-20,30.2,3020,0,30080.0,84.0,0.0,0.9060908384416458,2736.3943320937706,5,199,2026-05
7520260520020010,3-4-5,2026-05-21,30.4,3040,0,1430.0,3.0,0.0,0.9009522118509148,2738.894724026781,7,200,2026-05
7520260520030006,5-1-4,2026-05-22,30.7,3070,0,2080.0,9.0,0.0,0.9061243191111727,2781.8016596713005,12,29,2026-05
7520260526010002,1-3-5,2026-05-26,30.5,3050,0,1440.0,2.0,0.0,0.900056330905811,2745.171809262724,11,195,2026-05
7520260526010003,7-1-2,2026-05-26,30.5,3050,0,11990.0,31.0,0.0,0.9209260473153558,2808.824444311835,8,179,2026-05
7520260526020007,2-4-1,2026-05-27,30.6,3060,0,770.0,2.0,0.0,0.912417592725259,2791.9978337392927,7,198,2026-05
7520260526020007,4-2-1,2026-05-27,30.2,3020,0,770.0,2.0,0.0,0.9049522224690676,2732.955711856584,9,199,2026-05
7520260619010002,1-7-3,2026-06-19,30.6,3060,0,2520.0,6.0,0.0,0.9172552345676596,2806.8010177770384,7,195,2026-06
7520260619020002,5-4-3,2026-06-20,30.6,3060,0,1140.0,2.0,0.0,0.9127878555449672,2793.1308379676,8,63,2026-06
7520260619020007,3-1-4,2026-06-20,30.2,3020,0,84320.0,89.0,0.0,0.9051896410702976,2733.6727160322985,10,157,2026-06
7520260619030001,2-1-5,2026-06-21,30.1,3010,0,31400.0,84.0,0.0,0.904083334976519,2721.2908382793225,10,157,2026-06
8120251230030008,2-5-6,2026-01-01,30.7,3070,0,9150.0,25.0,0.0,0.9039258628949656,2775.052399087544,7,202,2026-01
8120260108010007,2-5-4,2026-01-08,30.6,3060,0,360.0,1.0,0.0,0.9006411450851523,2755.961903960566,9,178,2026-01
8120260108020003,4-1-5,2026-01-09,30.0,3000,0,3310.0,13.0,0.0,0.9156089139269926,2746.826741780978,9,149,2026-01
8120260113020008,4-5-3,2026-01-14,30.2,3020,0,35920.0,85.0,0.0,0.9030022957131156,2727.0669330536093,8,203,2026-01
8120260113030011,1-2-4,2026-01-15,30.5,3050,0,3820.0,11.0,0.0,0.9061024346310128,2763.612425624589,7,163,2026-01
8120260126030003,4-1-2,2026-01-28,30.1,3010,0,7390.0,16.0,0.0,0.915067741196264,2754.3539010007544,6,203,2026-01
8120260126030005,4-1-6,2026-01-28,30.6,3060,0,38760.0,108.0,0.0,0.9273130143042144,2837.5778237708964,7,202,2026-01
8120260207010004,2-7-5,2026-02-07,30.2,3020,0,300.0,1.0,0.0,0.9118488813040154,2753.7836215381267,9,127,2026-02
8120260207020003,5-7-1,2026-02-08,30.2,3020,0,1910.0,4.0,0.0,0.9098585017717784,2747.772675350771,8,200,2026-02
8120260306010008,2-7-4,2026-03-06,30.5,3050,0,372310.0,196.0,0.0,0.9027505812478696,2753.3892728060023,8,202,2026-03
8120260319030007,7-2-4,2026-03-21,30.2,3020,0,4140.0,11.0,0.0,0.915122842578637,2763.6709845874834,6,184,2026-03
8120260326030008,1-7-5,2026-03-28,30.5,3050,0,2460.0,6.0,0.0,0.9088342921341342,2771.944591009109,6,197,2026-03
8120260326030009,2-6-1,2026-03-28,30.2,3020,0,8620.0,28.0,0.0,0.908163316688342,2742.653216398793,7,187,2026-03
8120260407030002,1-6-4,2026-04-09,30.6,3060,0,1710.0,3.0,0.0,0.920619160154334,2817.0946300722617,10,199,2026-04
8120260422020005,5-3-7,2026-04-23,30.6,3060,0,2890.0,7.0,0.0,0.9102862395076796,2785.4758928935,6,201,2026-04
8120260513020003,4-1-5,2026-05-14,30.5,3050,0,16230.0,51.0,0.0,0.9099870171235636,2775.460402226869,8,198,2026-05
8120260513020007,2-1-4,2026-05-14,30.3,3030,0,4880.0,15.0,0.0,0.9003845615408703,2728.165221468837,7,198,2026-05
8120260528010002,1-5-3,2026-05-28,30.5,3050,0,700.0,2.0,0.0,0.9079191805132928,2769.1535005655437,9,174,2026-05
8120260528020006,1-5-7,2026-05-29,30.7,3070,0,2090.0,5.0,0.0,0.906457518812269,2782.8245827536657,8,201,2026-05
8120260528020008,1-5-2,2026-05-29,30.4,3040,0,1570.0,4.0,0.0,0.9080886976763244,2760.5896409360257,10,176,2026-05
